winddir=248,windspeedmph=0.0,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=298,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.8,tempf=83.5,rainin=1.67,dailyrainin=1.67,pressure=97487.25,light_lvl=1.45,timestamp=20170804-13:37:15,dewpoint=59.67
winddir=248,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=298,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.8,tempf=83.5,rainin=1.68,dailyrainin=1.68,pressure=97487.50,light_lvl=1.45,timestamp=20170804-13:37:25,dewpoint=59.67
winddir=248,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=298,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.8,tempf=83.5,rainin=1.69,dailyrainin=1.69,pressure=97487.25,light_lvl=1.45,timestamp=20170804-13:37:35,dewpoint=59.67
winddir=248,windspeedmph=3.2,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=298,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.9,tempf=83.5,rainin=1.71,dailyrainin=1.71,pressure=97485.25,light_lvl=1.45,timestamp=20170804-13:37:45,dewpoint=59.70
winddir=248,windspeedmph=0.0,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=298,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.9,tempf=83.5,rainin=1.72,dailyrainin=1.72,pressure=97486.25,light_lvl=1.45,timestamp=20170804-13:37:55,dewpoint=59.70
winddir=248,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=299,windgustmph_10m=8.7,windgustdir_10m=315,humidity=34.0,tempf=83.5,rainin=1.72,dailyrainin=1.72,pressure=97486.75,light_lvl=1.45,timestamp=20170804-13:38:05,dewpoint=59.74
winddir=270,windspeedmph=3.2,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=299,windgustmph_10m=8.7,windgustdir_10m=315,humidity=34.1,tempf=83.5,rainin=1.73,dailyrainin=1.73,pressure=97488.50,light_lvl=1.45,timestamp=20170804-13:38:15,dewpoint=59.78
winddir=270,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=299,windgustmph_10m=8.7,windgustdir_10m=315,humidity=34.2,tempf=83.5,rainin=1.74,dailyrainin=1.74,pressure=97488.00,light_lvl=1.45,timestamp=20170804-13:38:25,dewpoint=59.81
winddir=270,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.5,winddir_avg2m=300,windgustmph_10m=8.7,windgusr_10m=225,humidity=35.2,tempf=84.0,rainin=3.16,dailyrainin=3.16,pressure=97488.25,light_lvl=1.46,timestamp=20170804-13:38:35,dewpoint=60.67
winddir=270,windspeedmph=1.4,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.1,winddir_avg2m=225,windgustmph_10m=9.6,windgustdir_10m=225,humidity=35.2,tempf=84.0,rainin=3.17,dailyrainin=3.17,pressure=97489.00,light_lvl=1.45,timestamp=20170804-13:38:45,dewpoint=60.67
winddir=270,windspeedmph=4.3,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.1,winddir_avg2m=225,windgustmph_10m=9.6,windgustdir_10m=225,humidity=35.2,tempf=84.0,rainin=3.17,dailyrainin=3.17,pressure=97491.25,light_lvl=1.45,timestamp=20170804-13:38:55,dewpoint=60.67
winddir=270,windspeedmph=6.4,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.1,winddir_avg2m=225,windgustmph_10m=9.6,windgustdir_10m=225,humidity=35.1,tempf=84.0,rainin=3.18,dailyrainin=3.18,pressure=97489.50,light_lvl=1.45,timestamp=20170804-13:39:05,dewpoint=60.64
winddir=293,windspeedmph=5.8,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.1,winddir_avg2m=226,windgustmph_10m=9.6,windgustdir_10m=225,humidity=35.1,tempf=84.0,rainin=3.19,dailyrainin=3.19,pressure=97490.25,light_lvl=1.45,timestamp=20170804-13:39:15,dewpoint=60.64
winddir=270,windspeedmph=5.8,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.0,winddir_avg2m=226,windgustmph_10m=9.6,windgustdir_10m=225,humidity=35.2,tempf=84.0,rainin=3.20,dailyrainin=3.20,pressure=97489.00,light_lvl=1.45,timestamp=20170804-13:39:25,dewpoint=60.67
winddir=270,windspeedmph=3.2,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.0,winddir_avg2m=226,windgustmph_10m=9.6,windgustdir_10m=225,humidity=35.1,tempf=84.0,rainin=3.20,dailyrainin=3.21,pressure=97491.50,light_lvl=1.46,timestamp=20170804-13:39:35,dewpoint=60.64
winddir=270,windspeedmph=5.8,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.0,winddir_avg2m=226,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.8,tempf=84.0,rainin=3.21,dailyrainin=3.21,pressure=97486.25,light_lvl=1.46,timestamp=20170804-13:39:45,dewpoint=60.53
winddir=315,windspeedmph=6.4,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.0,winddir_avg2m=227,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.8,tempf=84.0,rainin=3.22,dailyrainin=3.22,pressure=97488.00,light_lvl=1.45,timestamp=20170804-13:39:55,dewpoint=60.53
winddir=315,windspeedmph=5.8,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=5.0,winddir_avg2m=228,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.4,tempf=84.0,rainin=3.23,dailyrainin=3.23,pressure=97488.50,light_lvl=1.45,timestamp=20170804-13:40:05,dewpoint=60.38
winddir=270,windspeedmph=4.3,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.9,winddir_avg2m=228,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.4,tempf=84.0,rainin=3.25,dailyrainin=3.24,pressure=97489.00,light_lvl=1.45,timestamp=20170804-13:40:15,dewpoint=60.38
winddir=315,windspeedmph=3.2,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.9,winddir_avg2m=229,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.3,tempf=84.0,rainin=3.25,dailyrainin=3.26,pressure=97491.25,light_lvl=1.45,timestamp=20170804-13:40:25,dewpoint=60.35
winddir=315,windspeedmph=5.8,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.9,winddir_avg2m=229,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.3,tempf=84.0,rainin=3.26,dailyrainin=3.26,pressure=97488.50,light_lvl=1.46,timestamp=20170804-13:40:35,dewpoint=60.35
winddir=315,windspeedmph=2.9,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.9,winddir_avg2m=230,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.3,tempf=84.0,rainin=3.27,dailyrainin=3.27,pressure=97488.50,light_lvl=1.46,timestamp=20170804-13:40:45,dewpoint=60.35
winddir=270,windspeedmph=3.2,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.8,winddir_avg2m=230,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.4,tempf=84.0,rainin=3.28,dailyrainin=3.28,pressure=97489.00,light_lvl=1.45,timestamp=20170804-13:40:55,dewpoint=60.38
winddir=248,windspeedmph=4.3,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.8,winddir_avg2m=230,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.4,tempf=84.0,rainin=3.29,dailyrainin=3.29,pressure=97490.50,light_lvl=1.45,timestamp=20170804-13:41:05,dewpoint=60.38
winddir=270,windspeedmph=2.9,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.8,winddir_avg2m=230,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.5,tempf=84.0,rainin=3.29,dailyrainin=3.30,pressure=97488.75,light_lvl=1.45,timestamp=20170804-13:41:15,dewpoint=60.42
winddir=293,windspeedmph=4.8,windgustmph=9.6,windgustdir=225,windspdmph_avg2m=4.7,winddir_avg2m=230,windgustmph_10m=9.6,windgustdir_10m=225,humidity=34.6,tempf=84.0,rainin=3.30,dailyrainin=3.30,pressure=97488.75,light_lvl=1.46,timestamp=20170804-13:41:25,dewpoint=60.46
winddir=248,windspeedmph=4.3,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.4,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.73,dailyrainin=4.73,pressure=97483.00,light_lvl=1.45,timestamp=20170804-13:41:35,dewpoint=60.82
winddir=248,windspeedmph=6.4,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.4,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.74,dailyrainin=4.74,pressure=97484.50,light_lvl=1.45,timestamp=20170804-13:41:45,dewpoint=60.82
winddir=270,windspeedmph=4.3,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.74,dailyrainin=4.75,pressure=97482.00,light_lvl=1.46,timestamp=20170804-13:41:55,dewpoint=60.82
winddir=225,windspeedmph=4.3,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.3,rainin=4.75,dailyrainin=4.75,pressure=97482.00,light_lvl=1.46,timestamp=20170804-13:42:05,dewpoint=60.72
winddir=225,windspeedmph=4.8,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.76,dailyrainin=4.76,pressure=97482.75,light_lvl=1.46,timestamp=20170804-13:42:15,dewpoint=60.82
winddir=225,windspeedmph=5.8,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.4,tempf=84.4,rainin=4.77,dailyrainin=4.77,pressure=97481.75,light_lvl=1.46,timestamp=20170804-13:42:26,dewpoint=60.78
